,fid_code,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,il_2017,il_2018,il_2019,il_2020,il_2021,il_2022,fmr_2017,fmr_2018,fmr_2019,fmr_2020,fmr_2021,fmr_2022,ratio_2017,ratio_2018,ratio_2019,ratio_2020,ratio_2021,ratio_2022,slope
0,2301978780,2017.0,2018.0,2019.0,2020,2021.0,2022.0,63000.0,72700.0,74000.0,72900,72700.0,88800.0,623.0,666.0,690.0,637.0,708.0,742.0,0.11866666666666667,0.1099312242090784,0.11189189189189189,0.1048559670781893,0.11686382393397524,0.10027027027027027,-0.000186238351478561
0,2302100100,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302101920,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302103740,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302105560,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302106400,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302108325,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302118195,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302129535,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302130095,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302137095,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302137970,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302144830,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302146020,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302146580,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302151105,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302153628,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302156765,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302165865,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302166950,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302168140,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302170655,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48200.0,49700.0,52200.0,52800,53900.0,58200.0,541.0,559.0,586.0,528.0,484.0,611.0,0.13468879668049794,0.1349698189134809,0.1347126436781609,0.12,0.10775510204081633,0.12597938144329898,-0.00033310445352892923
0,2302301570,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302303355,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302306260,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302306365,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302327295,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302358070,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302358515,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302362645,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302376960,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,70800.0,73900.0,78500,78300.0,87400.0,588.0,657.0,719.0,648.0,717.0,744.0,0.10008510638297873,0.11135593220338984,0.11675236806495264,0.09905732484076434,0.10988505747126437,0.10215102974828376,-2.804297760488019e-05
0,2302501395,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302501885,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302505000,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302507380,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302509655,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302509935,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302510495,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302511820,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302514555,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302517285,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302517460,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302523410,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302524320,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302531355,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302531740,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302532895,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302535345,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302542660,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302545110,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302547140,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302547455,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302549205,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302549835,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302551114,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302553636,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302556520,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302559005,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302559705,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302562995,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302564850,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302567238,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302568910,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302569155,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302569505,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302573845,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302576190,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52400.0,53300.0,56100.0,57500,57200.0,61300.0,578.0,585.0,580.0,522.0,527.0,591.0,0.13236641221374046,0.13170731707317074,0.12406417112299466,0.10893913043478261,0.11055944055944056,0.11569331158238173,-0.00038555755568142657
0,2302703950,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302704125,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302707870,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302709270,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302726280,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302726420,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302735240,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302735450,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302737585,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302739055,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302739755,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302746475,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302746790,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302747245,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302752845,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302756450,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302761210,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302766565,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302766635,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302774475,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302775525,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302776610,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302777625,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302778255,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55400.0,57600.0,59600.0,65500,66000.0,72100.0,618.0,633.0,728.0,707.0,836.0,837.0,0.13386281588447654,0.131875,0.1465771812080537,0.1295267175572519,0.152,0.13930651872399447,0.00016795964415903213
0,2302900380,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48700.0,49000.0,51300.0,53800,56400.0,59000.0,573.0,617.0,632.0,590.0,599.0,635.0,0.14119096509240248,0.15110204081632653,0.14783625730994152,0.1315985130111524,0.1274468085106383,0.12915254237288135,-0.00035094179717493876
0,2302900660,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48700.0,49000.0,51300.0,53800,56400.0,59000.0,573.0,617.0,632.0,590.0,599.0,635.0,0.14119096509240248,0.15110204081632653,0.14783625730994152,0.1315985130111524,0.1274468085106383,0.12915254237288135,-0.00035094179717493876
